,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
2178,TAYLOR MORRISON HOME CORP,COM,87724P106,69033555,1245194,SH,SOLE,1245194,0,0
2179,TC ENERGY CORP,COM,87807B107,31738446,837423,SH,SOLE,837423,0,0
2180,TE CONNECTIVITY LTD,SHS,H84989104,111239826,739479,SH,SOLE,739479,0,0
2181,TECHNIPFMC PLC,COM,G87110105,97663216,3734731,SH,SOLE,3734731,0,0
2182,TECK RESOURCES LTD,CL B,878742204,724257,15120,SH,SOLE,15120,0,0
2183,TECNOGLASS INC,ORD SHS,G87264100,1786659,35605,SH,SOLE,35605,0,0
2184,TEEKAY CORPORATION,COM,Y8564W103,641696,71538,SH,SOLE,71538,0,0
2185,TELADOC HEALTH INC,COM,87918A105,100842,10311,SH,SOLE,10311,0,0
2186,TELEDYNE TECHNOLOGIES INC,COM,879360105,8315575,21433,SH,SOLE,21433,0,0
2187,TELEFLEX INCORPORATED,COM,879369106,69063748,328359,SH,SOLE,328359,0,0
2188,TELEPHONE & DATA SYS INC,COM NEW,879433829,5357047,258420,SH,SOLE,258420,0,0
2189,TELLURIAN INC NEW,COM,87968A104,238833,344835,SH,SOLE,344835,0,0
2190,TELUS CORPORATION,COM,87971M103,809142,53444,SH,SOLE,53444,0,0
2191,TELUS INTL CDA INC,SUB VTG SHS,87975H100,177556,30719,SH,SOLE,30719,0,0
2192,TEMPUR SEALY INTL INC,COM,88023U101,14793750,312500,SH,SOLE,312500,0,0
2193,TENABLE HLDGS INC,COM,88025T102,2347262,53861,SH,SOLE,53861,0,0
2194,TERADATA CORP DEL,COM,88076W103,3110262,89996,SH,SOLE,89996,0,0
2195,TERADYNE INC,COM,880770102,77394627,521914,SH,SOLE,521914,0,0
2196,TERAWULF INC,COM,88080T104,1001250,225000,SH,SOLE,225000,0,0
2197,TEREX CORP NEW,COM,880779103,26063971,475273,SH,SOLE,475273,0,0
2198,TERNS PHARMACEUTICALS INC,COM,880881107,130486,19161,SH,SOLE,19161,0,0
2199,TESLA INC,COM,88160R101,9293830,46967,SH,SOLE,46967,0,0
2200,TESLA INC,COM,88160R101,30374580,153500,SH,SOLE,153500,0,0
2201,TESLA INC,COM,88160R101,34826880,176000,SH,SOLE,176000,0,0
2202,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,881624209,60823246,3742969,SH,SOLE,3742969,0,0
2203,TEXAS CAP BANCSHARES INC,COM,88224Q107,4573883,74810,SH,SOLE,74810,0,0
2204,TEXAS INSTRS INC,COM,882508104,1128274,5800,SH,SOLE,5800,0,0
2205,TEXAS INSTRS INC,COM,882508104,1867488,9600,SH,SOLE,9600,0,0
2206,TEXAS PACIFIC LAND CORPORATI,COM,88262P102,1190252,1621,SH,SOLE,1621,0,0
2207,TEXAS ROADHOUSE INC,COM,882681109,110325220,642509,SH,SOLE,642509,0,0
2208,TEXTRON INC,COM,883203101,33980383,395765,SH,SOLE,395765,0,0
2209,TFI INTL INC,COM,87241L109,22036046,151801,SH,SOLE,151801,0,0
2210,TG THERAPEUTICS INC,COM,88322Q108,1779000,100000,SH,SOLE,100000,0,0
2211,TG THERAPEUTICS INC,COM,88322Q108,14267633,802003,SH,SOLE,802003,0,0
2212,THE BALDWIN INSURANCE GRP IN,COM CL A,05589G102,3624466,102184,SH,SOLE,102184,0,0
2213,THE CIGNA GROUP,COM,125523100,362966,1098,SH,SOLE,1098,0,0
2214,THE ONCOLOGY INSTITUTE INC,COM,68236X100,793759,1725562,SH,SOLE,1725562,0,0
2215,THE REAL BROKERAGE INC,COM NEW,75585H206,42691,10515,SH,SOLE,10515,0,0
2216,THE REALREAL INC,COM,88339P101,799634,250669,SH,SOLE,250669,0,0
2217,THE TRADE DESK INC,COM CL A,88339J105,1601788,16400,SH,SOLE,16400,0,0
2218,THE TRADE DESK INC,COM CL A,88339J105,3250751,33283,SH,SOLE,33283,0,0
2219,THE TRADE DESK INC,COM CL A,88339J105,5899268,60400,SH,SOLE,60400,0,0
2220,THERAVANCE BIOPHARMA INC,COM,G8807B106,289227,34107,SH,SOLE,34107,0,0
2221,THERMO FISHER SCIENTIFIC INC,COM,883556102,1161300,2100,SH,SOLE,2100,0,0
2222,THERMO FISHER SCIENTIFIC INC,COM,883556102,3483900,6300,SH,SOLE,6300,0,0
2223,THERMO FISHER SCIENTIFIC INC,COM,883556102,71762810,129770,SH,SOLE,129770,0,0
2224,THOR INDS INC,COM,885160101,4891640,52345,SH,SOLE,52345,0,0
2225,THRYV HLDGS INC,COM NEW,886029206,210098,11790,SH,SOLE,11790,0,0
2226,TIDEWATER INC NEW,COM,88642R109,58948129,619138,SH,SOLE,619138,0,0
2227,TILRAY BRANDS INC,COM,88688T100,24953,15032,SH,SOLE,15032,0,0
2228,TJX COS INC NEW,COM,872540109,5229750,47500,SH,SOLE,47500,0,0
2229,TJX COS INC NEW,COM,872540109,5528121,50210,SH,SOLE,50210,0,0
2230,TJX COS INC NEW,COM,872540109,15920460,144600,SH,SOLE,144600,0,0
2231,TKO GROUP HOLDINGS INC,CL A,87256C101,8099250,75000,SH,SOLE,75000,0,0
2232,TKO GROUP HOLDINGS INC,CL A,87256C101,32397000,300000,SH,SOLE,300000,0,0
2233,TKO GROUP HOLDINGS INC,CL A,87256C101,36376432,336850,SH,SOLE,336850,0,0
2234,T-MOBILE US INC,COM,872590104,10711744,60800,SH,SOLE,60800,0,0
2235,T-MOBILE US INC,COM,872590104,49453726,280700,SH,SOLE,280700,0,0
2236,T-MOBILE US INC,COM,872590104,81405555,462059,SH,SOLE,462059,0,0
2237,TOAST INC,CL A,888787108,17265900,670000,SH,SOLE,670000,0,0
2238,TOAST INC,CL A,888787108,20608011,799690,SH,SOLE,799690,0,0
2239,TOLL BROTHERS INC,COM,889478103,17759143,154186,SH,SOLE,154186,0,0
2240,TOPBUILD CORP,COM,89055F103,396828,1030,SH,SOLE,1030,0,0
2241,TORM PLC,SHS CL A,G89479102,2215744,57151,SH,SOLE,57151,0,0
2242,TORO CO,COM,891092108,10796571,115459,SH,SOLE,115459,0,0
2243,TORONTO DOMINION BK ONT,COM NEW,891160509,19553779,355782,SH,SOLE,355782,0,0
2244,TOWER SEMICONDUCTOR LTD,SHS NEW,M87915274,1845644,46951,SH,SOLE,46951,0,0
2245,TOWNEBANK PORTSMOUTH VA,COM,89214P109,498850,18293,SH,SOLE,18293,0,0
2246,TOYOTA MOTOR CORP,ADS,892331307,608761,2970,SH,SOLE,2970,0,0
2247,TPG INC,COM CL A,872657101,20059354,483941,SH,SOLE,483941,0,0
2248,TRACTOR SUPPLY CO,COM,892356106,69530670,257521,SH,SOLE,257521,0,0
2249,TRADEWEB MKTS INC,CL A,892672106,38219360,360560,SH,SOLE,360560,0,0
2250,TRANE TECHNOLOGIES PLC,SHS,G8994E103,165028786,501714,SH,SOLE,501714,0,0
2251,TRANSALTA CORP,COM,89346D107,520642,73537,SH,SOLE,73537,0,0
2252,TRANSDIGM GROUP INC,COM,893641100,1149849,900,SH,SOLE,900,0,0
2253,TRANSDIGM GROUP INC,COM,893641100,2810742,2200,SH,SOLE,2200,0,0
2254,TRANSDIGM GROUP INC,COM,893641100,78074747,61110,SH,SOLE,61110,0,0
2255,TRANSOCEAN INC,DEB   4.000%12/1,893830BT5,5073191,3945000,SH,SOLE,3945000,0,0
2256,TRANSOCEAN LTD,REGISTERED SHS,H8817H100,6291600,1176000,SH,SOLE,1176000,0,0
2257,TRANSUNION,COM,89400J107,11124000,150000,SH,SOLE,150000,0,0
2258,TRANSUNION,COM,89400J107,110325236,1487665,SH,SOLE,1487665,0,0
2259,TRAVEL PLUS LEISURE CO,COM,894164102,5545179,123281,SH,SOLE,123281,0,0
2260,TRAVELERS COMPANIES INC,COM,89417E109,30501000,150000,SH,SOLE,150000,0,0
2261,TREX CO INC,COM,89531P105,90076109,1215274,SH,SOLE,1215274,0,0
2262,TRI POINTE HOMES INC,COM,87265H109,75786354,2034533,SH,SOLE,2034533,0,0
2263,TRICO BANCSHARES,COM,896095106,597072,15089,SH,SOLE,15089,0,0
2264,TRIMAS CORP,COM NEW,896215209,226385,8857,SH,SOLE,8857,0,0
2265,TRINITY CAP INC,COM,896442308,291553,20619,SH,SOLE,20619,0,0
2266,TRINSEO PLC,SHS,G9059U107,29720,12866,SH,SOLE,12866,0,0
2267,TRIP COM GROUP LTD,ADS,89677Q107,3694200,78600,SH,SOLE,78600,0,0
2268,TRIPADVISOR INC,COM,896945201,5657329,317649,SH,SOLE,317649,0,0
2269,TRIPADVISOR INC,COM,896945201,17197336,965600,SH,SOLE,965600,0,0
2270,TRIUMPH GROUP INC NEW,COM,896818101,1355571,87967,SH,SOLE,87967,0,0
2271,TRUMP MEDIA & TECHNOLOGY GRO,COM,25400Q105,1149984,35114,SH,SOLE,35114,0,0
2272,TRUPANION INC,COM,898202106,4650227,158171,SH,SOLE,158171,0,0
2273,TRUSTMARK CORP,COM,898402102,373007,12417,SH,SOLE,12417,0,0
2274,TURNSTONE BIOLOGICS CORP,COM,90042W100,140647,53682,SH,SOLE,53682,0,0
2275,TUTOR PERINI CORP,COM,901109108,403082,18507,SH,SOLE,18507,0,0
2276,TWILIO INC,CL A,90138F102,659394,11607,SH,SOLE,11607,0,0
2277,TWIST BIOSCIENCE CORP,COM,90184D100,3637800,73819,SH,SOLE,73819,0,0
2278,TWO HBRS INVT CORP,COM,90187B804,27899520,2112000,SH,SOLE,2112000,0,0
2279,U S SILICA HLDGS INC,COM,90346E103,6175844,399731,SH,SOLE,399731,0,0
2280,UBER TECHNOLOGIES INC,COM,90353T100,1017520,14000,SH,SOLE,14000,0,0
2281,UBER TECHNOLOGIES INC,COM,90353T100,6308624,86800,SH,SOLE,86800,0,0
2282,UBIQUITI INC,COM,90353W103,3967341,27237,SH,SOLE,27237,0,0
2283,UBS GROUP AG,SHS,H42097107,1218171,41238,SH,SOLE,41238,0,0
2284,UDR INC,COM,902653104,24712838,600555,SH,SOLE,600555,0,0
2285,UDR INC,COM,902653104,47848397,1162780,SH,OTR,1162780,0,0
2286,UFP INDUSTRIES INC,COM,90278Q108,8798832,78561,SH,SOLE,78561,0,0
2287,UIPATH INC,CL A,90364P105,1098088,86600,SH,SOLE,86600,0,0
2288,UL SOLUTIONS INC,CLASS A COM SHS,903731107,1480574,35093,SH,SOLE,35093,0,0
2289,ULTA BEAUTY INC,COM,90384S303,12270666,31800,SH,SOLE,31800,0,0
2290,UNDER ARMOUR INC,CL A,904311107,59771624,8961263,SH,SOLE,8961263,0,0
2291,UNDER ARMOUR INC,CL C,904311206,1880875,288036,SH,SOLE,288036,0,0
2292,UNIFIRST CORP MASS,COM,904708104,3274679,19091,SH,SOLE,19091,0,0
2293,UNILEVER PLC,SPON ADR NEW,904767704,4348114,79071,SH,SOLE,79071,0,0
2294,UNION PAC CORP,COM,907818108,2579364,11400,SH,SOLE,11400,0,0
2295,UNION PAC CORP,COM,907818108,4298940,19000,SH,SOLE,19000,0,0
2296,UNION PAC CORP,COM,907818108,20198004,89269,SH,SOLE,89269,0,0
2297,UNIQURE NV,SHS,N90064101,206837,46169,SH,SOLE,46169,0,0
2298,UNISYS CORP,COM NEW,909214306,72069,17450,SH,SOLE,17450,0,0
2299,UNITED AIRLS HLDGS INC,COM,910047109,2676300,55000,SH,SOLE,55000,0,0
2300,UNITED AIRLS HLDGS INC,COM,910047109,19537477,401510,SH,SOLE,401510,0,0
2301,UNITED AIRLS HLDGS INC,COM,910047109,23926122,491700,SH,SOLE,491700,0,0
2302,UNITED CMNTY BKS BLAIRSVLE G,COM,90984P303,243576,9567,SH,SOLE,9567,0,0
2303,UNITED MICROELECTRONICS CORP,SPON ADR NEW,910873405,176496,20148,SH,SOLE,20148,0,0
2304,UNITED NAT FOODS INC,COM,911163103,1629378,124380,SH,SOLE,124380,0,0
2305,UNITED PARCEL SERVICE INC,CL B,911312106,1796841,13130,SH,SOLE,13130,0,0
2306,UNITED PARCEL SERVICE INC,CL B,911312106,4324460,31600,SH,SOLE,31600,0,0
2307,UNITED PARCEL SERVICE INC,CL B,911312106,10154270,74200,SH,SOLE,74200,0,0
2308,UNITED RENTALS INC,COM,911363109,3484581,5388,SH,SOLE,5388,0,0
2309,UNITED STATES STL CORP,NOTE  5.000%11/0,912909AT5,42774000,15000000,PRN,SOLE,15000000,0,0
2310,UNITED STATES STL CORP NEW,COM,912909108,23475501,621045,SH,SOLE,621045,0,0
2311,UNITED STATES STL CORP NEW,COM,912909108,28350000,750000,SH,SOLE,750000,0,0
2312,UNITEDHEALTH GROUP INC,COM,91324P102,30300970,59500,SH,SOLE,59500,0,0
2313,UNITEDHEALTH GROUP INC,COM,91324P102,48175996,94600,SH,SOLE,94600,0,0
2314,UNITEDHEALTH GROUP INC,COM,91324P102,159836344,313860,SH,SOLE,313860,0,0
2315,UNITI GROUP INC,COM,91325V108,563747,193064,SH,SOLE,193064,0,0
2316,UNITIL CORP,COM,913259107,701547,13546,SH,SOLE,13546,0,0
2317,UNITY SOFTWARE INC,COM,91332U101,1365677,83990,SH,SOLE,83990,0,0
2318,UNITY SOFTWARE INC,COM,91332U101,2234124,137400,SH,SOLE,137400,0,0
2319,UNIVERSAL CORP VA,COM,913456109,287309,5962,SH,SOLE,5962,0,0
2320,UNIVERSAL DISPLAY CORP,COM,91347P105,4996171,23763,SH,SOLE,23763,0,0
2321,UNIVERSAL HLTH SVCS INC,CL B,913903100,15330882,82901,SH,SOLE,82901,0,0
2322,UNUM GROUP,COM,91529Y106,458917,8979,SH,SOLE,8979,0,0
2323,UPBOUND GROUP INC,COM,76009N100,5819339,189555,SH,SOLE,189555,0,0
2324,UPSTART HLDGS INC,COM,91680M107,724213,30700,SH,SOLE,30700,0,0
2325,UPSTART HLDGS INC,COM,91680M107,2008122,85126,SH,SOLE,85126,0,0
2326,UPSTART HLDGS INC,COM,91680M107,5284160,224000,SH,SOLE,224000,0,0
2327,URANIUM ENERGY CORP,COM,916896103,352967,58730,SH,SOLE,58730,0,0
2328,URBAN EDGE PPTYS,COM,91704F104,2316840,125438,SH,SOLE,125438,0,0
2329,URBAN OUTFITTERS INC,COM,917047102,50031740,1218800,SH,SOLE,1218800,0,0
2330,UR-ENERGY INC,COM,91688R108,54453,38895,SH,SOLE,38895,0,0
2331,UROGEN PHARMA LTD,COM,M96088105,2919149,173966,SH,SOLE,173966,0,0
2332,US BANCORP DEL,COM NEW,902973304,1969120,49600,SH,SOLE,49600,0,0
2333,US BANCORP DEL,COM NEW,902973304,10528440,265200,SH,SOLE,265200,0,0
2334,US BANCORP DEL,COM NEW,902973304,149805568,3773440,SH,SOLE,3773440,0,0
2335,US FOODS HLDG CORP,COM,912008109,38285679,722644,SH,SOLE,722644,0,0
2336,UTZ BRANDS INC,COM CL A,918090101,1477665,88802,SH,SOLE,88802,0,0
2337,V F CORP,COM,918204108,700650,51900,SH,SOLE,51900,0,0
2338,V F CORP,COM,918204108,1113750,82500,SH,SOLE,82500,0,0
2339,V F CORP,COM,918204108,10235862,758212,SH,SOLE,758212,0,0
2340,VALE S A,SPONSORED ADS,91912E105,2234000,200000,SH,SOLE,200000,0,0
2341,VALERO ENERGY CORP,COM,91913Y100,1923915,12273,SH,SOLE,12273,0,0
2342,VALERO ENERGY CORP,COM,91913Y100,4859560,31000,SH,SOLE,31000,0,0
2343,VALMONT INDS INC,COM,920253101,31582059,115074,SH,SOLE,115074,0,0
2344,VANECK ETF TRUST,FALLEN ANGEL HG,92189F437,1800955,63638,SH,SOLE,63638,0,0
2345,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,13428035,395757,SH,SOLE,395757,0,0
2346,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,2129334,50554,SH,SOLE,50554,0,0
2347,VANECK ETF TRUST,OIL SERVICES ETF,92189H607,632360,2000,SH,SOLE,2000,0,0
2348,VANECK ETF TRUST,OIL SERVICES ETF,92189H607,4679464,14800,SH,SOLE,14800,0,0
2349,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,7835599,30056,SH,SOLE,30056,0,0
2350,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,116305254,3427800,SH,SOLE,3427800,0,0
2351,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,50575800,194000,SH,SOLE,194000,0,0
2352,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,2274480,54000,SH,SOLE,54000,0,0
2353,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,5337189,157300,SH,SOLE,157300,0,0
2354,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,41503440,159200,SH,SOLE,159200,0,0
2355,VANGUARD BD INDEX FDS,TOTAL BND MRKT,921937835,3336059,46302,SH,SOLE,46302,0,0
2356,VANGUARD INDEX FDS,REAL ESTATE ETF,922908553,10123820,120867,SH,SOLE,120867,0,0
2357,VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,550143,1100,SH,SOLE,1100,0,0
2358,VANGUARD INDEX FDS,SML CP GRW ETF,922908595,99342631,397164,SH,SOLE,397164,0,0
2359,VANGUARD INDEX FDS,TOTAL STK MKT,922908769,494943257,1850186,SH,SOLE,1850186,0,0
2360,VANGUARD SCOTTSDALE FDS,INT-TERM CORP,92206C870,10113303,126527,SH,SOLE,126527,0,0
2361,VANGUARD SCOTTSDALE FDS,SHRT TRM CORP BD,92206C409,7809721,101064,SH,SOLE,101064,0,0
2362,VANGUARD SCOTTSDALE FDS,VNG RUS2000IDX,92206C664,2973708,36278,SH,SOLE,36278,0,0
2363,VAREX IMAGING CORP,COM,92214X106,668403,45377,SH,SOLE,45377,0,0
2364,VARONIS SYS INC,COM,922280102,16251804,338791,SH,SOLE,338791,0,0
2365,VARONIS SYS INC,NOTE  1.250% 8/1,922280AB8,5663175,3500000,PRN,SOLE,3500000,0,0
2366,VAXCYTE INC,COM,92243G108,31617170,418715,SH,SOLE,418715,0,0
2367,VENTAS INC,COM,92276F100,65147205,1270917,SH,SOLE,1270917,0,0
2368,VERA THERAPEUTICS INC,CL A,92337R101,218780,6047,SH,SOLE,6047,0,0
2369,VEREN INC,COM NEW,92340V107,8830192,1120036,SH,SOLE,1120036,0,0
2370,VERICEL CORP,COM,92346J108,1600524,34885,SH,SOLE,34885,0,0
2371,VERINT SYS INC,COM,92343X100,2569850,79809,SH,SOLE,79809,0,0
2372,VERIS RESIDENTIAL INC,COM,554489104,26999325,1799955,SH,SOLE,1799955,0,0
2373,VERISK ANALYTICS INC,COM,92345Y106,43746887,162296,SH,SOLE,162296,0,0
2374,VERITEX HLDGS INC,COM,923451108,4942167,234337,SH,SOLE,234337,0,0
2375,VERIZON COMMUNICATIONS INC,COM,92343V104,576164,13971,SH,SOLE,13971,0,0
2376,VERIZON COMMUNICATIONS INC,COM,92343V104,1282564,31100,SH,SOLE,31100,0,0
2377,VERIZON COMMUNICATIONS INC,COM,92343V104,2841436,68900,SH,SOLE,68900,0,0
2378,VERTEX ENERGY INC,COM,92534K107,12636,13376,SH,SOLE,13376,0,0
2379,VERTEX PHARMACEUTICALS INC,COM,92532F100,421848,900,SH,SOLE,900,0,0
2380,VERTEX PHARMACEUTICALS INC,COM,92532F100,468720,1000,SH,SOLE,1000,0,0
2381,VERTEX PHARMACEUTICALS INC,COM,92532F100,1074306,2292,SH,SOLE,2292,0,0
2382,VERTIV HOLDINGS CO,COM CL A,92537N108,21320373,246279,SH,SOLE,246279,0,0
2383,VERVE THERAPEUTICS INC,COM,92539P101,435530,89248,SH,SOLE,89248,0,0
2384,VESTIS CORPORATION,COM SHS,29430C102,3894814,318464,SH,SOLE,318464,0,0
2385,VIAD CORP,COM,92552R406,222496,6544,SH,SOLE,6544,0,0
2386,VICI PPTYS INC,COM,925652109,108184736,3777400,SH,SOLE,3777400,0,0
2387,VICOR CORP,COM,925815102,1395804,42093,SH,SOLE,42093,0,0
2388,VICTORIAS SECRET AND CO,COMMON STOCK,926400102,27049519,1530816,SH,SOLE,1530816,0,0
2389,VICTORY CAP HLDGS INC,COM CL A,92645B103,231347,4847,SH,SOLE,4847,0,0
2390,VIKING HOLDINGS LTD,ORD SHS,G93A5A101,35729656,1052730,SH,SOLE,1052730,0,0
2391,VIKING THERAPEUTICS INC,COM,92686J106,3042774,57400,SH,SOLE,57400,0,0
2392,VIKING THERAPEUTICS INC,COM,92686J106,9827100,185382,SH,SOLE,185382,0,0
2393,VINFAST AUTO LTD,SHS,Y9390M103,46328,10774,SH,SOLE,10774,0,0
2394,VIPER ENERGY INC,CL A,927959106,4278120,113992,SH,SOLE,113992,0,0
2395,VIRTUS INVT PARTNERS INC,COM,92828Q109,661966,2931,SH,SOLE,2931,0,0
2396,VISA INC,COM CL A,92826C839,20664001,78729,SH,SOLE,78729,0,0
2397,VISA INC,COM CL A,92826C839,71181864,271200,SH,SOLE,271200,0,0
2398,VISA INC,COM CL A,92826C839,114541908,436400,SH,SOLE,436400,0,0
2399,VISHAY INTERTECHNOLOGY INC,COM,928298108,11989818,537660,SH,SOLE,537660,0,0
2400,VISHAY PRECISION GROUP INC,COM,92835K103,211710,6955,SH,SOLE,6955,0,0
2401,VISTA OUTDOOR INC,COM,928377100,346041,9191,SH,SOLE,9191,0,0
2402,VISTEON CORP,COM NEW,92839U206,26316488,246640,SH,SOLE,246640,0,0
2403,VISTRA CORP,COM,92840M102,17461850,203092,SH,SOLE,203092,0,0
2404,VITAL ENERGY INC,COM,516806205,399122,8905,SH,SOLE,8905,0,0
2405,VIVID SEATS INC,COM CL A,92854T100,784829,136492,SH,SOLE,136492,0,0
2406,VORNADO RLTY TR,SH BEN INT,929042109,3241820,123310,SH,SOLE,123310,0,0
2407,VOYA FINANCIAL INC,COM,929089100,13764892,193463,SH,SOLE,193463,0,0
2408,VUZIX CORP,COM NEW,92921W300,15692,11624,SH,SOLE,11624,0,0
2409,W & T OFFSHORE INC,COM,92922P106,42999,20093,SH,SOLE,20093,0,0
2410,WABTEC,COM,929740108,13500473,85419,SH,SOLE,85419,0,0
2411,WAFD INC,COM,938824109,1688335,59074,SH,SOLE,59074,0,0
2412,WALGREENS BOOTS ALLIANCE INC,COM,931427108,973648,80500,SH,SOLE,80500,0,0
2413,WALGREENS BOOTS ALLIANCE INC,COM,931427108,3793427,313636,SH,SOLE,313636,0,0
2414,WALKME LTD,ORD SHS,M97628107,497039,35579,SH,SOLE,35579,0,0
2415,WALMART INC,COM,931142103,5017311,74100,SH,SOLE,74100,0,0
2416,WALMART INC,COM,931142103,22039605,325500,SH,SOLE,325500,0,0
2417,WALMART INC,COM,931142103,143554409,2120136,SH,SOLE,2120136,0,0
2418,WARBY PARKER INC,CL A COM,93403J106,14136670,880241,SH,SOLE,880241,0,0
2419,WARNER BROS DISCOVERY INC,COM SER A,934423104,2793846,375517,SH,SOLE,375517,0,0
2420,WARNER BROS DISCOVERY INC,COM SER A,934423104,4166400,560000,SH,SOLE,560000,0,0
2421,WARRIOR MET COAL INC,COM,93627C101,25074857,399472,SH,SOLE,399472,0,0
2422,WASTE CONNECTIONS INC,COM,94106B101,5571363,31771,SH,SOLE,31771,0,0
2423,WASTE MGMT INC DEL,COM,94106L109,1127715,5286,SH,SOLE,5286,0,0
2424,WATSCO INC,COM,942622200,69839915,150764,SH,SOLE,150764,0,0
2425,WAYFAIR INC,CL A,94419L101,8500076,161200,SH,SOLE,161200,0,0
2426,WAYFAIR INC,CL A,94419L101,12249179,232300,SH,SOLE,232300,0,0
2427,WAYSTAR HLDG CORP,COM,946784105,9793573,455515,SH,SOLE,455515,0,0
2428,WEATHERFORD INTL PLC,ORD SHS,G48833118,45772055,373802,SH,SOLE,373802,0,0
2429,WEBSTER FINL CORP,COM,947890109,45075939,1034089,SH,SOLE,1034089,0,0
2430,WEBTOON ENTMT INC,COM,94845U105,3742956,163949,SH,SOLE,163949,0,0
2431,WEC ENERGY GROUP INC,COM,92939U106,66833876,851821,SH,SOLE,851821,0,0
2432,WEIBO CORP,SPONSORED ADR,948596101,687176,89476,SH,SOLE,89476,0,0
2433,WEIS MKTS INC,COM,948849104,959000,15278,SH,SOLE,15278,0,0
2434,WELLS FARGO CO NEW,COM,949746101,5285710,89000,SH,SOLE,89000,0,0
2435,WELLS FARGO CO NEW,COM,949746101,21190352,356800,SH,SOLE,356800,0,0
2436,WELLS FARGO CO NEW,COM,949746101,284336336,4787613,SH,SOLE,4787613,0,0
2437,WELLTOWER INC,COM,95040Q104,11793490,113127,SH,OTR,113127,0,0
2438,WEREWOLF THERAPEUTICS INC,COM,95075A107,25520,10459,SH,SOLE,10459,0,0
2439,WERNER ENTERPRISES INC,COM,950755108,3039996,84845,SH,SOLE,84845,0,0
2440,WESBANCO INC,COM,950810101,585803,20989,SH,SOLE,20989,0,0
2441,WEST FRASER TIMBER CO LTD,COM,952845105,438313,5702,SH,SOLE,5702,0,0
2442,WEST PHARMACEUTICAL SVSC INC,COM,955306105,1366310,4148,SH,SOLE,4148,0,0
2443,WESTAMERICA BANCORPORATION,COM,957090103,207417,4274,SH,SOLE,4274,0,0
2444,WESTERN ALLIANCE BANCORP,COM,957638109,1872036,29800,SH,SOLE,29800,0,0
2445,WESTERN ALLIANCE BANCORP,COM,957638109,3486510,55500,SH,SOLE,55500,0,0
2446,WESTERN ALLIANCE BANCORP,COM,957638109,34338731,546621,SH,SOLE,546621,0,0
2447,WESTERN DIGITAL CORP.,COM,958102105,575852,7600,SH,SOLE,7600,0,0
2448,WESTERN DIGITAL CORP.,COM,958102105,46222428,610036,SH,SOLE,610036,0,0
2449,WESTERN UN CO,COM,959802109,1632079,133558,SH,SOLE,133558,0,0
2450,WESTROCK CO,COM,96145D105,132619353,2638666,SH,SOLE,2638666,0,0
2451,WEYERHAEUSER CO MTN BE,COM NEW,962166104,14274520,502801,SH,SOLE,502801,0,0
2452,WHIRLPOOL CORP,COM,963320106,572320,5600,SH,SOLE,5600,0,0
2453,WHIRLPOOL CORP,COM,963320106,773552,7569,SH,SOLE,7569,0,0
2454,WHOLE EARTH BRANDS INC,COM CL A,96684W100,293680,60428,SH,SOLE,60428,0,0
2455,WILEY JOHN & SONS INC,CL A,968223206,2099021,51573,SH,SOLE,51573,0,0
2456,WILLIAMS COS INC,COM,969457100,331500,7800,SH,SOLE,7800,0,0
2457,WILLIAMS SONOMA INC,COM,969904101,660746,2340,SH,SOLE,2340,0,0
2458,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,35388900,135000,SH,SOLE,135000,0,0
2459,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,154812282,590571,SH,SOLE,590571,0,0
2460,WINGSTOP INC,COM,974155103,164623957,389495,SH,SOLE,389495,0,0
2461,WINMARK CORP,COM,974250102,1019453,2891,SH,SOLE,2891,0,0
2462,WINTRUST FINL CORP,COM,97650W108,1387331,14076,SH,SOLE,14076,0,0
2463,WIPRO LTD,SPON ADR 1 SH,97651M109,332615,54527,SH,SOLE,54527,0,0
2464,WISDOMTREE TR,INDIA ERNGS FD,97717W422,731587,15153,SH,SOLE,15153,0,0
2465,WK KELLOGG CO,COM SHS,92942W107,1355481,82350,SH,SOLE,82350,0,0
2466,WNS HLDGS LTD,COM SHS,G98196101,538020,10248,SH,SOLE,10248,0,0
2467,WOLVERINE WORLD WIDE INC,COM,978097103,595894,44075,SH,SOLE,44075,0,0
2468,WORKDAY INC,CL A,98138H101,3777270,16896,SH,SOLE,16896,0,0
2469,WORKDAY INC,CL A,98138H101,111780000,500000,SH,SOLE,500000,0,0
2470,WORKIVA INC,COM CL A,98139A105,5675921,77763,SH,SOLE,77763,0,0
2471,WORTHINGTON ENTERPRISES INC,COM,981811102,426396,9009,SH,SOLE,9009,0,0
