,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
2239,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,6682050,45000,SH,SOLE,45000,0,0
2240,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,179993638,1212160,SH,SOLE,1212160,0,0
2241,TAL EDUCATION GROUP,SPONSORED ADS,874080104,33560497,2956872,SH,SOLE,2956872,0,0
2242,TALKSPACE INC,COM,87427V103,401511,112468,SH,SOLE,112468,0,0
2243,TALOS ENERGY INC,COM,87484T108,5640870,404944,SH,SOLE,404944,0,0
2244,TANDEM DIABETES CARE INC,COM NEW,875372203,8304353,234520,SH,SOLE,234520,0,0
2245,TAPESTRY INC,COM,876030107,37126179,781933,SH,SOLE,781933,0,0
2246,TARGA RES CORP,COM,87612G101,371359,3316,SH,SOLE,3316,0,0
2247,TARGET CORP,COM,87612E106,680841,3842,SH,OTR,0,3842,0
2248,TARGET CORP,COM,87612E106,10632600,60000,SH,SOLE,60000,0,0
2249,TARGET CORP,COM,87612E106,17721000,100000,SH,SOLE,100000,0,0
2250,TARGET CORP,COM,87612E106,243816859,1375864,SH,SOLE,1375864,0,0
2251,TARO PHARMACEUTICAL INDS LTD,SHS,M8737E108,569219,13444,SH,SOLE,13444,0,0
2252,TASKUS INC,CLASS A COM,87652V109,136422,11710,SH,SOLE,11710,0,0
2253,TAYLOR MORRISON HOME CORP,COM,87724P106,52776362,848904,SH,SOLE,848904,0,0
2254,TAYSHA GENE THERAPIES INC,COM SHS,877619106,541563,188698,SH,SOLE,188698,0,0
2255,TD SYNNEX CORPORATION,COM,87162W100,16045610,141871,SH,SOLE,141871,0,0
2256,TECHNIPFMC PLC,COM,G87110105,34345006,1367782,SH,SOLE,1367782,0,0
2257,TECK RESOURCES LTD,CL B,878742204,43400853,948031,SH,SOLE,948031,0,0
2258,TECNOGLASS INC,ORD SHS,G87264100,2360549,45369,SH,SOLE,45369,0,0
2259,TEEKAY CORPORATION,COM,Y8564W103,498658,68497,SH,SOLE,68497,0,0
2260,TELADOC HEALTH INC,COM,87918A105,12713143,841930,SH,SOLE,841930,0,0
2261,TELEFLEX INCORPORATED,COM,879369106,23648561,104561,SH,SOLE,104561,0,0
2262,TELEFONAKTIEBOLAGET LM ERICS,ADR B SEK 10,294821608,6083486,1104081,SH,SOLE,1104081,0,0
2263,TELEPHONE & DATA SYS INC,COM NEW,879433829,2432829,151862,SH,SOLE,151862,0,0
2264,TELLURIAN INC NEW,COM,87968A104,9247,13981,SH,SOLE,13981,0,0
2265,TELOS CORP MD,COM,87969B101,305390,73411,SH,SOLE,73411,0,0
2266,TELUS CORPORATION,COM,87971M103,2998369,187281,SH,SOLE,187281,0,0
2267,TELUS INTL CDA INC,SUB VTG SHS,87975H100,278266,32892,SH,SOLE,32892,0,0
2268,TENARIS S A,SPONSORED ADS,88031M109,41287300,1051370,SH,SOLE,1051370,0,0
2269,TENAYA THERAPEUTICS INC,COM,87990A106,95536,18267,SH,SOLE,18267,0,0
2270,TENCENT MUSIC ENTMT GROUP,SPON ADS,88034P109,5022475,448836,SH,SOLE,448836,0,0
2271,TERADATA CORP DEL,COM,88076W103,394125,10192,SH,SOLE,10192,0,0
2272,TEREX CORP NEW,COM,880779103,25234303,391837,SH,SOLE,391837,0,0
2273,TESLA INC,COM,88160R101,27442928,156112,SH,SOLE,156112,0,0
2274,TESLA INC,COM,88160R101,27599030,157000,SH,SOLE,157000,0,0
2275,TESLA INC,COM,88160R101,102608623,583700,SH,SOLE,583700,0,0
2276,TETRA TECH INC NEW,COM,88162G103,11134873,60283,SH,SOLE,60283,0,0
2277,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,881624209,44051392,3121998,SH,SOLE,3121998,0,0
2278,TEXAS INSTRS INC,COM,882508104,1149786,6600,SH,SOLE,6600,0,0
2279,TEXAS INSTRS INC,COM,882508104,1149786,6600,SH,SOLE,6600,0,0
2280,TEXAS INSTRS INC,COM,882508104,49561351,284492,SH,SOLE,284492,0,0
2281,TEXAS PACIFIC LAND CORPORATI,COM,88262P102,550163,951,SH,SOLE,951,0,0
2282,TEXAS ROADHOUSE INC,COM,882681109,720448,4664,SH,OTR,0,4664,0
2283,TEXAS ROADHOUSE INC,COM,882681109,37677396,243914,SH,SOLE,243914,0,0
2284,TEXTRON INC,COM,883203101,450871,4700,SH,SOLE,4700,0,0
2285,TEXTRON INC,COM,883203101,470057,4900,SH,SOLE,4900,0,0
2286,TEXTRON INC,COM,883203101,1035468,10794,SH,SOLE,10794,0,0
2287,TFI INTL INC,COM,87241L109,7466312,46820,SH,SOLE,46820,0,0
2288,TFS FINL CORP,COM,87240R107,196690,15660,SH,SOLE,15660,0,0
2289,THE CIGNA GROUP,COM,125523100,75771967,208629,SH,SOLE,208629,0,0
2290,THE ONCOLOGY INSTITUTE INC,COM,68236X100,2726388,1725562,SH,SOLE,1725562,0,0
2291,THE REAL BROKERAGE INC,COM NEW,75585H206,482399,154615,SH,SOLE,154615,0,0
2292,THE REALREAL INC,COM,88339P101,1072231,274228,SH,SOLE,274228,0,0
2293,THE TRADE DESK INC,COM CL A,88339J105,625403,7154,SH,OTR,0,7154,0
2294,THE TRADE DESK INC,COM CL A,88339J105,45575892,521344,SH,SOLE,521344,0,0
2295,THERAVANCE BIOPHARMA INC,COM,G8807B106,280626,31285,SH,SOLE,31285,0,0
2296,THERMO FISHER SCIENTIFIC INC,COM,883556102,523089,900,SH,SOLE,900,0,0
2297,THERMO FISHER SCIENTIFIC INC,COM,883556102,19957008,34337,SH,SOLE,34337,0,0
2298,THOMSON REUTERS CORP.,COM,884903808,12281843,78816,SH,SOLE,78816,0,0
2299,THOR INDS INC,COM,885160101,65511039,558301,SH,SOLE,558301,0,0
2300,THRYV HLDGS INC,COM NEW,886029206,309664,13930,SH,SOLE,13930,0,0
2301,TIDEWATER INC NEW,COM,88642R109,8390492,91201,SH,SOLE,91201,0,0
2302,TILRAY BRANDS INC,COM,88688T100,40412,16361,SH,SOLE,16361,0,0
2303,TIMKEN CO,COM,887389104,12188441,139408,SH,SOLE,139408,0,0
2304,TITAN INTL INC ILL,COM,88830M102,261149,20959,SH,SOLE,20959,0,0
2305,TJX COS INC NEW,COM,872540109,7718062,76100,SH,SOLE,76100,0,0
2306,TJX COS INC NEW,COM,872540109,8859240,87352,SH,SOLE,87352,0,0
2307,TJX COS INC NEW,COM,872540109,27941210,275500,SH,SOLE,275500,0,0
2308,TKO GROUP HOLDINGS INC,CL A,87256C101,17143744,198400,SH,SOLE,198400,0,0
2309,T-MOBILE US INC,COM,872590104,40592814,248700,SH,SOLE,248700,0,0
2310,T-MOBILE US INC,COM,872590104,60117354,368321,SH,SOLE,368321,0,0
2311,T-MOBILE US INC,COM,872590104,84482672,517600,SH,SOLE,517600,0,0
2312,TOAST INC,CL A,888787108,5272723,211586,SH,SOLE,211586,0,0
2313,TOLL BROTHERS INC,COM,889478103,997572,7711,SH,SOLE,7711,0,0
2314,TOOTSIE ROLL INDS INC,COM,890516107,326898,10206,SH,SOLE,10206,0,0
2315,TOPBUILD CORP,COM,89055F103,32453154,73635,SH,SOLE,73635,0,0
2316,TORONTO DOMINION BK ONT,COM NEW,891160509,5787226,95848,SH,SOLE,95848,0,0
2317,TOURMALINE BIO INC,COM,89157D105,460285,20100,SH,SOLE,20100,0,0
2318,TOWER SEMICONDUCTOR LTD,SHS NEW,M87915274,1836907,54915,SH,SOLE,54915,0,0
2319,TOYOTA MOTOR CORP,ADS,892331307,767624,3050,SH,SOLE,3050,0,0
2320,TPG INC,COM CL A,872657101,580653,12990,SH,OTR,0,12990,0
2321,TPG INC,COM CL A,872657101,61575457,1377527,SH,SOLE,1377527,0,0
2322,TRACTOR SUPPLY CO,COM,892356106,235548,900,SH,SOLE,900,0,0
2323,TRADEWEB MKTS INC,CL A,892672106,2486330,23868,SH,SOLE,23868,0,0
2324,TRANE TECHNOLOGIES PLC,SHS,G8994E103,29063863,96815,SH,SOLE,96815,0,0
2325,TRANSALTA CORP,COM,89346D107,459211,71418,SH,SOLE,71418,0,0
2326,TRANSALTA CORP,COM,89346D107,691312,107754,SH,OTR,0,107754,0
2327,TRANSDIGM GROUP INC,COM,893641100,4433760,3600,SH,SOLE,3600,0,0
2328,TRANSDIGM GROUP INC,COM,893641100,87048256,70679,SH,SOLE,70679,0,0
2329,TRANSOCEAN INC,DEB 4.000%12/1,893830BT5,44334879,30945000,SH,SOLE,30945000,0,0
2330,TRANSOCEAN LTD,REGISTERED SHS,H8817H100,7385280,1176000,SH,SOLE,1176000,0,0
2331,TRANSOCEAN LTD,REGISTERED SHS,H8817H100,20708677,3297560,SH,SOLE,3297560,0,0
2332,TRANSUNION,COM,89400J107,9576000,120000,SH,SOLE,120000,0,0
2333,TRANSUNION,COM,89400J107,62475021,782895,SH,SOLE,782895,0,0
2334,TRAVEL PLUS LEISURE CO,COM,894164102,710116,14504,SH,OTR,0,14504,0
2335,TRAVEL PLUS LEISURE CO,COM,894164102,11332135,231457,SH,SOLE,231457,0,0
2336,TRAVELERS COMPANIES INC,COM,89417E109,23014000,100000,SH,SOLE,100000,0,0
2337,TREACE MED CONCEPTS INC,COM,89455T109,369563,28319,SH,SOLE,28319,0,0
2338,TREX CO INC,COM,89531P105,46076221,461917,SH,SOLE,461917,0,0
2339,TRI POINTE HOMES INC,COM,87265H109,84268323,2179729,SH,SOLE,2179729,0,0
2340,TRICON RESIDENTIAL INC,COM NPV,89612W102,71088130,6375617,SH,SOLE,6375617,0,0
2341,TRIMAS CORP,COM NEW,896215209,430139,16092,SH,SOLE,16092,0,0
2342,TRINET GROUP INC,COM,896288107,1510916,11404,SH,SOLE,11404,0,0
2343,TRINITY CAP INC,COM,896442308,231841,15793,SH,SOLE,15793,0,0
2344,TRIP COM GROUP LTD,ADS,89677Q107,16021298,365033,SH,SOLE,365033,0,0
2345,TRIPADVISOR INC,COM,896945201,3334800,120000,SH,SOLE,120000,0,0
2346,TRIPADVISOR INC,COM,896945201,13478150,485000,SH,SOLE,485000,0,0
2347,TRIPADVISOR INC,COM,896945201,60649480,2182421,SH,SOLE,2182421,0,0
2348,TRIPLE FLAG PRECIOUS METAL,COM,89679M104,210378,14559,SH,SOLE,14559,0,0
2349,TRONOX HOLDINGS PLC,SHS,G9087Q102,6083743,350648,SH,SOLE,350648,0,0
2350,TRUIST FINL CORP,COM,89832Q109,91541256,2348416,SH,SOLE,2348416,0,0
2351,TRUPANION INC,COM,898202106,4106822,148744,SH,SOLE,148744,0,0
2352,TSCAN THERAPEUTICS INC,COM,89854M101,333019,41942,SH,SOLE,41942,0,0
2353,TURNSTONE BIOLOGICS CORP,COM,90042W100,85795,32746,SH,SOLE,32746,0,0
2354,TURTLE BEACH CORP,COM NEW,900450206,281822,16347,SH,SOLE,16347,0,0
2355,TUTOR PERINI CORP,COM,901109108,382265,26436,SH,SOLE,26436,0,0
2356,TWILIO INC,CL A,90138F102,19461477,318258,SH,SOLE,318258,0,0
2357,TWIN DISC INC,COM,901476101,311905,18869,SH,SOLE,18869,0,0
2358,TWIST BIOSCIENCE CORP,COM,90184D100,1878026,54737,SH,SOLE,54737,0,0
2359,TWO HBRS INVT CORP,COM,90187B804,37731140,2849784,SH,SOLE,2849784,0,0
2360,TYSON FOODS INC,CL A,902494103,45646424,777225,SH,SOLE,777225,0,0
2361,U S PHYSICAL THERAPY,COM,90337L108,602274,5336,SH,SOLE,5336,0,0
2362,U S SILICA HLDGS INC,COM,90346E103,664642,53557,SH,SOLE,53557,0,0
2363,UBER TECHNOLOGIES INC,COM,90353T100,546629,7100,SH,SOLE,7100,0,0
2364,UBER TECHNOLOGIES INC,COM,90353T100,800696,10400,SH,SOLE,10400,0,0
2365,UBIQUITI INC,COM,90353W103,3522072,30402,SH,SOLE,30402,0,0
2366,UDR INC,COM,902653104,680525,18191,SH,OTR,0,18191,0
2367,UDR INC,COM,902653104,120250143,3214385,SH,SOLE,3214385,0,0
2368,UFP INDUSTRIES INC,COM,90278Q108,5089293,41373,SH,SOLE,41373,0,0
2369,UFP TECHNOLOGIES INC,COM,902673102,405790,1609,SH,SOLE,1609,0,0
2370,UIPATH INC,CL A,90364P105,5100750,225000,SH,SOLE,225000,0,0
2371,ULTA BEAUTY INC,COM,90384S303,9150400,17500,SH,SOLE,17500,0,0
2372,ULTA BEAUTY INC,COM,90384S303,37124480,71000,SH,SOLE,71000,0,0
2373,ULTA BEAUTY INC,COM,90384S303,54170368,103600,SH,SOLE,103600,0,0
2374,ULTRAGENYX PHARMACEUTICAL IN,COM,90400D108,1342011,28743,SH,SOLE,28743,0,0
2375,ULTRAPAR PARTICIPACOES SA,SP ADR REP COM,90400P101,556024,97207,SH,SOLE,97207,0,0
2376,UNDER ARMOUR INC,CL C,904311206,859506,120379,SH,SOLE,120379,0,0
2377,UNIFIRST CORP MASS,COM,904708104,237252,1368,SH,SOLE,1368,0,0
2378,UNILEVER PLC,SPON ADR NEW,904767704,1478045,29449,SH,SOLE,29449,0,0
2379,UNION PAC CORP,COM,907818108,7476272,30400,SH,SOLE,30400,0,0
2380,UNION PAC CORP,COM,907818108,10182978,41406,SH,SOLE,41406,0,0
2381,UNION PAC CORP,COM,907818108,10501211,42700,SH,SOLE,42700,0,0
2382,UNIQURE NV,SHS,N90064101,149708,28790,SH,SOLE,28790,0,0
2383,UNISYS CORP,COM NEW,909214306,305716,62264,SH,SOLE,62264,0,0
2384,UNITED AIRLS HLDGS INC,COM,910047109,21546000,450000,SH,SOLE,450000,0,0
2385,UNITED AIRLS HLDGS INC,COM,910047109,99827789,2084958,SH,SOLE,2084958,0,0
2386,UNITED PARCEL SERVICE INC,CL B,911312106,208082,1400,SH,SOLE,1400,0,0
2387,UNITED PARCEL SERVICE INC,CL B,911312106,237808,1600,SH,SOLE,1600,0,0
2388,UNITED PARKS & RESORTS INC,COM,81282V100,3513125,62500,SH,SOLE,62500,0,0
2389,UNITED RENTALS INC,COM,911363109,100781612,139759,SH,SOLE,139759,0,0
2390,UNITED STATES STL CORP,NOTE 5.000%11/0,912909AT5,45841562,15000000,PRN,SOLE,15000000,0,0
2391,UNITED STATES STL CORP NEW,COM,912909108,47916500,1175000,SH,SOLE,1175000,0,0
2392,UNITED STATES STL CORP NEW,COM,912909108,93997900,2305000,SH,SOLE,2305000,0,0
2393,UNITED STATES STL CORP NEW,COM,912909108,194259975,4763609,SH,SOLE,4763609,0,0
2394,UNITEDHEALTH GROUP INC,COM,91324P102,94685580,191400,SH,SOLE,191400,0,0
2395,UNITEDHEALTH GROUP INC,COM,91324P102,102848130,207900,SH,SOLE,207900,0,0
2396,UNITEDHEALTH GROUP INC,COM,91324P102,157961173,319307,SH,SOLE,319307,0,0
2397,UNITI GROUP INC,COM,91325V108,353923,59987,SH,SOLE,59987,0,0
2398,UNITIL CORP,COM,913259107,289548,5531,SH,SOLE,5531,0,0
2399,UNITY SOFTWARE INC,COM,91332U101,1068000,40000,SH,SOLE,40000,0,0
2400,UNITY SOFTWARE INC,COM,91332U101,2806704,105120,SH,SOLE,105120,0,0
2401,UNITY SOFTWARE INC,COM,91332U101,9345000,350000,SH,SOLE,350000,0,0
2402,UNIVERSAL DISPLAY CORP,COM,91347P105,867854,5152,SH,SOLE,5152,0,0
2403,UNIVERSAL HLTH SVCS INC,CL B,913903100,51271260,281000,SH,SOLE,281000,0,0
2404,UNIVEST FINANCIAL CORPORATIO,COM,915271100,202454,9724,SH,SOLE,9724,0,0
2405,UPBOUND GROUP INC,COM,76009N100,2835109,80520,SH,SOLE,80520,0,0
2406,UPSTART HLDGS INC,COM,91680M107,255455,9500,SH,SOLE,9500,0,0
2407,UPSTART HLDGS INC,COM,91680M107,1253719,46624,SH,SOLE,46624,0,0
2408,UPSTART HLDGS INC,COM,91680M107,5531273,205700,SH,SOLE,205700,0,0
2409,UPWORK INC,COM,91688F104,1547715,126241,SH,SOLE,126241,0,0
2410,UPWORK INC,NOTE 0.250% 8/1,91688FAB0,8771679,10000000,PRN,SOLE,10000000,0,0
2411,URANIUM ENERGY CORP,COM,916896103,350541,51932,SH,SOLE,51932,0,0
2412,URBAN EDGE PPTYS,COM,91704F104,28008590,1621806,SH,SOLE,1621806,0,0
2413,URBAN OUTFITTERS INC,COM,917047102,61892605,1425440,SH,SOLE,1425440,0,0
2414,UR-ENERGY INC,COM,91688R108,723962,452476,SH,SOLE,452476,0,0
2415,UROGEN PHARMA LTD,COM,M96088105,374565,24971,SH,SOLE,24971,0,0
2416,US BANCORP DEL,COM NEW,902973304,929760,20800,SH,SOLE,20800,0,0
2417,US BANCORP DEL,COM NEW,902973304,1240336,27748,SH,SOLE,27748,0,0
2418,US BANCORP DEL,COM NEW,902973304,5739480,128400,SH,SOLE,128400,0,0
2419,US FOODS HLDG CORP,COM,912008109,3373125,62500,SH,SOLE,62500,0,0
2420,US FOODS HLDG CORP,COM,912008109,5380161,99688,SH,SOLE,99688,0,0
2421,V F CORP,COM,918204108,1010906,65900,SH,SOLE,65900,0,0
2422,V F CORP,COM,918204108,2945280,192000,SH,SOLE,192000,0,0
2423,VALE S A,SPONSORED ADS,91912E105,670304,54988,SH,SOLE,54988,0,0
2424,VALERO ENERGY CORP,COM,91913Y100,5291390,31000,SH,SOLE,31000,0,0
2425,VALERO ENERGY CORP,COM,91913Y100,16915379,99100,SH,SOLE,99100,0,0
2426,VALLEY NATL BANCORP,COM,919794107,23243900,2920088,SH,SOLE,2920088,0,0
2427,VALMONT INDS INC,COM,920253101,694884,3044,SH,OTR,0,3044,0
2428,VALMONT INDS INC,COM,920253101,4475886,19607,SH,SOLE,19607,0,0
2429,VANECK ETF TRUST,FALLEN ANGEL HG,92189F437,5840797,201268,SH,SOLE,201268,0,0
2430,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,16571789,524092,SH,SOLE,524092,0,0
2431,VANECK ETF TRUST,JP MRGAN EM LOC,92189H300,761624,31074,SH,SOLE,31074,0,0
2432,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,1082822,27951,SH,SOLE,27951,0,0
2433,VANECK ETF TRUST,OIL SERVICES ETF,92189H607,571761,1700,SH,SOLE,1700,0,0
2434,VANECK ETF TRUST,OIL SERVICES ETF,92189H607,4977684,14800,SH,SOLE,14800,0,0
2435,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,7987212,252600,SH,SOLE,252600,0,0
2436,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,13409404,59600,SH,SOLE,59600,0,0
2437,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,110910312,3507600,SH,SOLE,3507600,0,0
2438,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,40003222,177800,SH,SOLE,177800,0,0
2439,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,2091960,54000,SH,SOLE,54000,0,0
2440,VANGUARD BD INDEX FDS,TOTAL BND MRKT,921937835,4999486,68835,SH,SOLE,68835,0,0
2441,VANGUARD INDEX FDS,REAL ESTATE ETF,922908553,519485,6007,SH,SOLE,6007,0,0
2442,VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,58524264,121748,SH,SOLE,121748,0,0
2443,VANGUARD INDEX FDS,SMALL CP ETF,922908751,92345788,403980,SH,SOLE,403980,0,0
2444,VANGUARD INDEX FDS,SML CP GRW ETF,922908595,103548598,397164,SH,SOLE,397164,0,0
2445,VANGUARD INDEX FDS,TOTAL STK MKT,922908769,216628469,833507,SH,SOLE,833507,0,0
2446,VANGUARD INDEX FDS,VALUE ETF,922908744,767396,4712,SH,SOLE,4712,0,0
2447,VANGUARD SCOTTSDALE FDS,INT-TERM CORP,92206C870,6316573,78457,SH,SOLE,78457,0,0
2448,VANGUARD SCOTTSDALE FDS,SHRT TRM CORP BD,92206C409,14869573,192337,SH,SOLE,192337,0,0
2449,VANGUARD SCOTTSDALE FDS,VNG RUS2000IDX,92206C664,1496546,17594,SH,OTR,0,17594,0
2450,VAXART INC,COM NEW,92243A200,63674,48980,SH,SOLE,48980,0,0
2451,VEEVA SYS INC,CL A COM,922475108,11584500,50000,SH,SOLE,50000,0,0
2452,VENTAS INC,COM,92276F100,73121207,1679403,SH,SOLE,1679403,0,0
2453,VENTYX BIOSCIENCES INC,COM,92332V107,63140,11480,SH,SOLE,11480,0,0
2454,VERASTEM INC,COM NEW,92337C203,359853,30496,SH,SOLE,30496,0,0
2455,VERINT SYSTEMS INC,NOTE 0.250% 4/1,92343XAC4,10501700,11000000,PRN,SOLE,11000000,0,0
2456,VERIS RESIDENTIAL INC,COM,554489104,27109544,1782350,SH,SOLE,1782350,0,0
2457,VERISIGN INC,COM,92343E102,37268847,196659,SH,SOLE,196659,0,0
2458,VERISK ANALYTICS INC,COM,92345Y106,320121,1358,SH,SOLE,1358,0,0
2459,VERITEX HLDGS INC,COM,923451108,224222,10943,SH,SOLE,10943,0,0
2460,VERIZON COMMUNICATIONS INC,COM,92343V104,1313348,31300,SH,SOLE,31300,0,0
2461,VERIZON COMMUNICATIONS INC,COM,92343V104,14006248,333800,SH,SOLE,333800,0,0
2462,VERIZON COMMUNICATIONS INC,COM,92343V104,161466570,3848107,SH,SOLE,3848107,0,0
2463,VERMILION ENERGY INC,COM,923725105,795127,63917,SH,SOLE,63917,0,0
2464,VERTEX PHARMACEUTICALS INC,COM,92532F100,209005,500,SH,SOLE,500,0,0
2465,VERTEX PHARMACEUTICALS INC,COM,92532F100,78642729,188136,SH,SOLE,188136,0,0
2466,VERTIV HOLDINGS CO,COM CL A,92537N108,3675150,45000,SH,SOLE,45000,0,0
2467,VERTIV HOLDINGS CO,COM CL A,92537N108,46536546,569812,SH,SOLE,569812,0,0
2468,VESTIS CORPORATION,COM SHS,29430C102,27489059,1426521,SH,SOLE,1426521,0,0
2469,VIAD CORP,COM,92552R406,203295,5148,SH,SOLE,5148,0,0
2470,VIATRIS INC,COM,92556V106,555306,46508,SH,SOLE,46508,0,0
2471,VIAVI SOLUTIONS INC,COM,925550105,3244248,356903,SH,SOLE,356903,0,0
2472,VICI PPTYS INC,COM,925652109,88842657,2982298,SH,SOLE,2982298,0,0
2473,VICOR CORP,COM,925815102,1016534,26583,SH,SOLE,26583,0,0
2474,VICTORY CAP HLDGS INC,COM CL A,92645B103,648755,15290,SH,SOLE,15290,0,0
2475,VIKING THERAPEUTICS INC,COM,92686J106,8904790,108595,SH,SOLE,108595,0,0
2476,VIMEO INC,COMMON STOCK,92719V100,1960975,479456,SH,SOLE,479456,0,0
2477,VINFAST AUTO LTD,SHS,Y9390M103,173846,34979,SH,SOLE,34979,0,0
2478,VIPER ENERGY INC,CL A,927959106,6614851,171993,SH,SOLE,171993,0,0
2479,VIRTU FINL INC,CL A,928254101,16350767,796821,SH,SOLE,796821,0,0
2480,VISA INC,COM CL A,92826C839,31591856,113200,SH,SOLE,113200,0,0
2481,VISA INC,COM CL A,92826C839,41594641,149042,SH,SOLE,149042,0,0
2482,VISA INC,COM CL A,92826C839,147382148,528100,SH,SOLE,528100,0,0
2483,VISHAY PRECISION GROUP INC,COM,92835K103,293804,8316,SH,SOLE,8316,0,0
2484,VISTA OUTDOOR INC,COM,928377100,1180637,36017,SH,SOLE,36017,0,0
2485,VISTEON CORP,COM NEW,92839U206,8282567,70424,SH,SOLE,70424,0,0
2486,VISTRA CORP,COM,92840M102,6420546,92183,SH,SOLE,92183,0,0
2487,VITA COCO CO INC,COM,92846Q107,873788,35767,SH,SOLE,35767,0,0
2488,VNET GROUP INC,SPONSORED ADS A,90138A103,1359756,877262,SH,SOLE,877262,0,0
2489,VODAFONE GROUP PLC NEW,SPONSORED ADR,92857W308,732239,82274,SH,SOLE,82274,0,0
2490,VONTIER CORPORATION,COM,928881101,48671,1073,SH,OTR,0,1073,0
2491,VONTIER CORPORATION,COM,928881101,461447,10173,SH,SOLE,10173,0,0
2492,VOYAGER THERAPEUTICS INC,COM,92915B106,198685,21341,SH,SOLE,21341,0,0
2493,VULCAN MATLS CO,COM,929160109,49992940,183178,SH,SOLE,183178,0,0
2494,W & T OFFSHORE INC,COM,92922P106,55027,20765,SH,SOLE,20765,0,0
2495,WABTEC,COM,929740108,42005080,288338,SH,SOLE,288338,0,0
2496,WALGREENS BOOTS ALLIANCE INC,COM,931427108,1746045,80500,SH,SOLE,80500,0,0
2497,WALGREENS BOOTS ALLIANCE INC,COM,931427108,46590077,2147998,SH,SOLE,2147998,0,0
2498,WALMART INC,COM,931142103,7208366,119800,SH,SOLE,119800,0,0
2499,WALMART INC,COM,931142103,10987042,182600,SH,SOLE,182600,0,0
2500,WALMART INC,COM,931142103,114524931,1903356,SH,SOLE,1903356,0,0
2501,WARNER BROS DISCOVERY INC,COM SER A,934423104,999576,114499,SH,SOLE,114499,0,0
2502,WARNER BROS DISCOVERY INC,COM SER A,934423104,2269800,260000,SH,SOLE,260000,0,0
2503,WASTE CONNECTIONS INC,COM,94106B101,20561215,119535,SH,SOLE,119535,0,0
2504,WASTE MGMT INC DEL,COM,94106L109,39984169,187587,SH,SOLE,187587,0,0
2505,WATSCO INC,COM,942622200,431106,998,SH,SOLE,998,0,0
2506,WAVE LIFE SCIENCES LTD,SHS,Y95308105,169928,27541,SH,SOLE,27541,0,0
2507,WAYFAIR INC,CL A,94419L101,685588,10100,SH,SOLE,10100,0,0
2508,WAYFAIR INC,CL A,94419L101,8552880,126000,SH,SOLE,126000,0,0
2509,WAYFAIR INC,CL A,94419L101,68363509,1007123,SH,SOLE,1007123,0,0
2510,WAYFAIR INC,NOTE 1.000% 8/1,94419LAF8,20850304,22500000,PRN,SOLE,22500000,0,0
2511,WEATHERFORD INTL PLC,ORD SHS,G48833118,6956363,60270,SH,SOLE,60270,0,0
2512,WEBSTER FINL CORP,COM,947890109,17756655,349747,SH,SOLE,349747,0,0
2513,WEIS MKTS INC,COM,948849104,519901,8073,SH,SOLE,8073,0,0
2514,WELLS FARGO CO NEW,COM,949746101,1926011,33230,SH,SOLE,33230,0,0
2515,WELLS FARGO CO NEW,COM,949746101,2706732,46700,SH,SOLE,46700,0,0
2516,WELLS FARGO CO NEW,COM,949746101,15237684,262900,SH,SOLE,262900,0,0
2517,WEREWOLF THERAPEUTICS INC,COM,95075A107,149351,23048,SH,SOLE,23048,0,0
2518,WESBANCO INC,COM,950810101,843265,28288,SH,SOLE,28288,0,0
2519,WESCO INTL INC,COM,95082P105,46366524,270706,SH,SOLE,270706,0,0
2520,WEST FRASER TIMBER CO LTD,COM,952845105,3965315,45879,SH,SOLE,45879,0,0
2521,WEST PHARMACEUTICAL SVSC INC,COM,955306105,2841989,7182,SH,SOLE,7182,0,0
2522,WESTAMERICA BANCORPORATION,COM,957090103,1806312,36954,SH,SOLE,36954,0,0
2523,WESTERN ALLIANCE BANCORP,COM,957638109,526358,8200,SH,SOLE,8200,0,0
2524,WESTERN ALLIANCE BANCORP,COM,957638109,917917,14300,SH,SOLE,14300,0,0
2525,WESTERN ALLIANCE BANCORP,COM,957638109,103330494,1609760,SH,SOLE,1609760,0,0
2526,WESTERN DIGITAL CORP.,COM,958102105,114507,1678,SH,OTR,0,1678,0
2527,WESTERN DIGITAL CORP.,COM,958102105,518624,7600,SH,SOLE,7600,0,0
2528,WESTERN DIGITAL CORP.,COM,958102105,8188800,120000,SH,SOLE,120000,0,0
2529,WESTERN DIGITAL CORP.,COM,958102105,88619603,1298646,SH,SOLE,1298646,0,0
2530,WESTERN NEW ENG BANCORP INC,COM,958892101,250794,32698,SH,SOLE,32698,0,0
2531,WESTERN UN CO,COM,959802109,400247,28630,SH,SOLE,28630,0,0
2532,WESTLAKE CORPORATION,COM,960413102,30756959,201289,SH,SOLE,201289,0,0
