,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,votingAuthoritySole,votingAuthorityShared,votingAuthorityNone
2387,TAKE-TWO INTERACTIVE SOFTWAR,COM,874054109,188842099,1345125,SH,SOLE,1345125,0,0
2388,TALARIS THERAPEUTICS INC,COM,87410C104,4118342,1465602,SH,SOLE,1465602,0,0
2389,TANGO THERAPEUTICS INC,COM,87583X109,9507685,844377,SH,SOLE,844377,0,0
2390,TARGA RES CORP,COM,87612G101,725191,8460,SH,OTR,0,8460,0
2391,TARGA RES CORP,COM,87612G101,28050584,327235,SH,SOLE,327235,0,0
2392,TARGET CORP,COM,87612E106,255306,2309,SH,OTR,0,2309,0
2393,TARGET CORP,COM,87612E106,12273270,111000,SH,SOLE,111000,0,0
2394,TARGET CORP,COM,87612E106,12273270,111000,SH,SOLE,111000,0,0
2395,TASKUS INC,CLASS A COM,87652V109,254331,24502,SH,SOLE,24502,0,0
2396,TC ENERGY CORP,COM,87807B107,17182403,499452,SH,SOLE,499452,0,0
2397,TECHNIPFMC PLC,COM,G87110105,18448,907,SH,OTR,0,907,0
2398,TECHNIPFMC PLC,COM,G87110105,6562518,322641,SH,SOLE,322641,0,0
2399,TECHTARGET INC,COM,87874R100,17214,567,SH,OTR,0,567,0
2400,TECHTARGET INC,COM,87874R100,1392127,45854,SH,SOLE,45854,0,0
2401,TECK RESOURCES LTD,CL B,878742204,128217311,2975570,SH,SOLE,2975570,0,0
2402,TEEKAY CORPORATION,COM,Y8564W103,276163,44759,SH,SOLE,44759,0,0
2403,TEEKAY TANKERS LTD,CL A,Y8565N300,347735,8353,SH,SOLE,8353,0,0
2404,TEGNA INC,COM,87901J105,2647005,181675,SH,SOLE,181675,0,0
2405,TELADOC HEALTH INC,COM,87918A105,18739,1008,SH,OTR,0,1008,0
2406,TELADOC HEALTH INC,COM,87918A105,27243236,1465478,SH,SOLE,1465478,0,0
2407,TELEDYNE TECHNOLOGIES INC,COM,879360105,86210,211,SH,OTR,0,211,0
2408,TELEDYNE TECHNOLOGIES INC,COM,879360105,202247,495,SH,SOLE,495,0,0
2409,TELEFLEX INCORPORATED,COM,879369106,8540103,43481,SH,SOLE,43481,0,0
2410,TELEPHONE & DATA SYS INC,COM NEW,879433829,2776657,151647,SH,SOLE,151647,0,0
2411,TELLURIAN INC NEW,COM,87968A104,20838,17964,SH,SOLE,17964,0,0
2412,TELUS CORPORATION,COM,87971M103,4090082,250311,SH,SOLE,250311,0,0
2413,TENABLE HLDGS INC,COM,88025T102,103936,2320,SH,OTR,0,2320,0
2414,TENABLE HLDGS INC,COM,88025T102,4108115,91699,SH,SOLE,91699,0,0
2415,TENARIS S A,SPONSORED ADS,88031M109,42590764,1347809,SH,SOLE,1347809,0,0
2416,TENAYA THERAPEUTICS INC,COM,87990A106,66881,26228,SH,SOLE,26228,0,0
2417,TENCENT MUSIC ENTMT GROUP,SPON ADS,88034P109,15093255,2365714,SH,SOLE,2365714,0,0
2418,TENET HEALTHCARE CORP,COM NEW,88033G407,24972,379,SH,OTR,0,379,0
2419,TENET HEALTHCARE CORP,COM NEW,88033G407,43519620,660489,SH,SOLE,660489,0,0
2420,TERADATA CORP DEL,COM,88076W103,206417,4585,SH,OTR,0,4585,0
2421,TERADYNE INC,COM,880770102,123465,1229,SH,OTR,0,1229,0
2422,TERADYNE INC,COM,880770102,51761312,515243,SH,SOLE,515243,0,0
2423,TERNIUM SA,SPONSORED ADS,880890108,233495,5852,SH,SOLE,5852,0,0
2424,TESLA INC,COM,88160R101,5503839,21996,SH,SOLE,21996,0,0
2425,TESLA INC,COM,88160R101,46365766,185300,SH,SOLE,185300,0,0
2426,TESLA INC,COM,88160R101,116427366,465300,SH,SOLE,465300,0,0
2427,TETRA TECHNOLOGIES INC DEL,COM,88162F105,25686,4026,SH,OTR,0,4026,0
2428,TETRA TECHNOLOGIES INC DEL,COM,88162F105,101901,15972,SH,SOLE,15972,0,0
2429,TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,881624209,5707084,559518,SH,SOLE,559518,0,0
2430,TEXAS INSTRS INC,COM,882508104,6742024,42400,SH,SOLE,42400,0,0
2431,TEXAS INSTRS INC,COM,882508104,7107747,44700,SH,SOLE,44700,0,0
2432,TEXAS INSTRS INC,COM,882508104,28791305,181066,SH,SOLE,181066,0,0
2433,TEXAS ROADHOUSE INC,COM,882681109,4709,49,SH,SOLE,49,0,0
2434,TEXAS ROADHOUSE INC,COM,882681109,1016642,10579,SH,OTR,0,10579,0
2435,TEXTAINER GROUP HOLDINGS LTD,SHS,G8766E109,447969,12026,SH,SOLE,12026,0,0
2436,TEXTRON INC,COM,883203101,8301047,106233,SH,SOLE,106233,0,0
2437,TFI INTL INC,COM,87241L109,32711178,254729,SH,SOLE,254729,0,0
2438,TG THERAPEUTICS INC,COM,88322Q108,35212,4212,SH,OTR,0,4212,0
2439,TG THERAPEUTICS INC,COM,88322Q108,1188215,142131,SH,SOLE,142131,0,0
2440,THE CIGNA GROUP,COM,125523100,112827438,394405,SH,SOLE,394405,0,0
2441,THE ODP CORP,COM,88337F105,20121,436,SH,OTR,0,436,0
2442,THE ODP CORP,COM,88337F105,1119461,24257,SH,SOLE,24257,0,0
2443,THE ONCOLOGY INSTITUTE INC,COM,68236X100,612611,437579,SH,SOLE,437579,0,0
2444,THE REALREAL INC,COM,88339P101,2959957,1402823,SH,SOLE,1402823,0,0
2445,THE TRADE DESK INC,COM CL A,88339J105,53813934,688598,SH,SOLE,688598,0,0
2446,THERAVANCE BIOPHARMA INC,COM,G8807B106,118222,13699,SH,SOLE,13699,0,0
2447,THERMO FISHER SCIENTIFIC INC,COM,883556102,216641,428,SH,OTR,0,428,0
2448,THERMO FISHER SCIENTIFIC INC,COM,883556102,253085,500,SH,SOLE,500,0,0
2449,THERMO FISHER SCIENTIFIC INC,COM,883556102,658021,1300,SH,SOLE,1300,0,0
2450,THERMO FISHER SCIENTIFIC INC,COM,883556102,69912707,138121,SH,SOLE,138121,0,0
2451,THERMON GROUP HLDGS INC,COM,88362T103,4670,170,SH,OTR,0,170,0
2452,THERMON GROUP HLDGS INC,COM,88362T103,245966,8954,SH,SOLE,8954,0,0
2453,THOMSON REUTERS CORP.,COM,884903808,51926430,424513,SH,SOLE,424513,0,0
2454,THRYV HLDGS INC,COM NEW,886029206,7339,391,SH,OTR,0,391,0
2455,THRYV HLDGS INC,COM NEW,886029206,394452,21015,SH,SOLE,21015,0,0
2456,TIDEWATER INC NEW,COM,88642R109,147755,2079,SH,OTR,0,2079,0
2457,TIDEWATER INC NEW,COM,88642R109,81934400,1152869,SH,SOLE,1152869,0,0
2458,TILRAY BRANDS INC,COM,88688T100,108047,45208,SH,SOLE,45208,0,0
2459,TIM S A,SPONSORED ADR,88706T108,208973,14025,SH,SOLE,14025,0,0
2460,TIMKENSTEEL CORPORATION,COM,887399103,324497,14940,SH,SOLE,14940,0,0
2461,TITAN INTL INC ILL,COM,88830M102,139189,10364,SH,SOLE,10364,0,0
2462,TJX COS INC NEW,COM,872540109,311969,3510,SH,OTR,0,3510,0
2463,TJX COS INC NEW,COM,872540109,16887200,190000,SH,SOLE,190000,0,0
2464,TJX COS INC NEW,COM,872540109,30948016,348200,SH,SOLE,348200,0,0
2465,TJX COS INC NEW,COM,872540109,72597184,816800,SH,SOLE,816800,0,0
2466,T-MOBILE US INC,COM,872590104,774897,5533,SH,OTR,0,5533,0
2467,T-MOBILE US INC,COM,872590104,32407570,231400,SH,SOLE,231400,0,0
2468,T-MOBILE US INC,COM,872590104,72489880,517600,SH,SOLE,517600,0,0
2469,T-MOBILE US INC,COM,872590104,161638988,1154152,SH,SOLE,1154152,0,0
2470,TOOTSIE ROLL INDS INC,COM,890516107,12780,428,SH,OTR,0,428,0
2471,TOOTSIE ROLL INDS INC,COM,890516107,559845,18749,SH,SOLE,18749,0,0
2472,TOPBUILD CORP,COM,89055F103,195745,778,SH,OTR,0,778,0
2473,TOPBUILD CORP,COM,89055F103,16089820,63950,SH,SOLE,63950,0,0
2474,TORO CO,COM,891092108,673276,8102,SH,SOLE,8102,0,0
2475,TOWER SEMICONDUCTOR LTD,SHS NEW,M87915274,22459752,914485,SH,SOLE,914485,0,0
2476,TOYOTA MOTOR CORP,ADS,892331307,395810,2202,SH,SOLE,2202,0,0
2477,TPG INC,COM CL A,872657101,9452379,313824,SH,SOLE,313824,0,0
2478,TPI COMPOSITES INC,COM,87266J104,63112,23816,SH,SOLE,23816,0,0
2479,TRANE TECHNOLOGIES PLC,SHS,G8994E103,350223,1726,SH,SOLE,1726,0,0
2480,TRANSALTA CORP,COM,89346D107,722718,83071,SH,SOLE,83071,0,0
2481,TRANSALTA CORP,COM,89346D107,5220000,600000,SH,SOLE,600000,0,0
2482,TRANSDIGM GROUP INC,COM,893641100,505878,600,SH,SOLE,600,0,0
2483,TRANSDIGM GROUP INC,COM,893641100,47677315,56548,SH,SOLE,56548,0,0
2484,TRANSOCEAN INC,DEB   4.000%12/1,893830BT5,84626108,46945000,SH,SOLE,46945000,0,0
2485,TRANSOCEAN INC,DEB   4.625% 9/3,893830BW8,28616170,11000000,SH,SOLE,11000000,0,0
2486,TRANSOCEAN LTD,REG SHS,H8817H100,142296,17332,SH,OTR,0,17332,0
2487,TRANSOCEAN LTD,REG SHS,H8817H100,1186419,144509,SH,SOLE,144509,0,0
2488,TRANSOCEAN LTD,REG SHS,H8817H100,1806200,220000,SH,SOLE,220000,0,0
2489,TRANSOCEAN LTD,REG SHS,H8817H100,16662195,2029500,SH,SOLE,2029500,0,0
2490,TRANSUNION,COM,89400J107,8615,120,SH,OTR,0,120,0
2491,TRANSUNION,COM,89400J107,4191962,58392,SH,SOLE,58392,0,0
2492,TRAVEL PLUS LEISURE CO,COM,894164102,5363,146,SH,OTR,0,146,0
2493,TRAVEL PLUS LEISURE CO,COM,894164102,5395233,146889,SH,SOLE,146889,0,0
2494,TRAVELERS COMPANIES INC,COM,89417E109,730649,4474,SH,OTR,0,4474,0
2495,TRAVELERS COMPANIES INC,COM,89417E109,14778085,90491,SH,SOLE,90491,0,0
2496,TREX CO INC,COM,89531P105,52694,855,SH,OTR,0,855,0
2497,TREX CO INC,COM,89531P105,75397033,1223382,SH,SOLE,1223382,0,0
2498,TRI POINTE HOMES INC,COM,87265H109,223860,8185,SH,OTR,0,8185,0
2499,TRI POINTE HOMES INC,COM,87265H109,60349389,2206559,SH,SOLE,2206559,0,0
2500,TRICON RESIDENTIAL INC,COM NPV,89612W102,49062,6630,SH,OTR,0,6630,0
2501,TRICON RESIDENTIAL INC,COM NPV,89612W102,22025836,2979379,SH,SOLE,2979379,0,0
2502,TRIMBLE INC,COM,896239100,470683,8739,SH,OTR,0,8739,0
2503,TRINITY INDS INC,COM,896522109,515222,21159,SH,SOLE,21159,0,0
2504,TRINSEO PLC,SHS,G9059U107,118400,14492,SH,SOLE,14492,0,0
2505,TRIP COM GROUP LTD,ADS,89677Q107,46355672,1325584,SH,SOLE,1325584,0,0
2506,TRIPADVISOR INC,COM,896945201,26940925,1624905,SH,SOLE,1624905,0,0
2507,TRUIST FINL CORP,COM,89832Q109,103931175,3632687,SH,SOLE,3632687,0,0
2508,TRUPANION INC,COM,898202106,5020,178,SH,OTR,0,178,0
2509,TRUPANION INC,COM,898202106,3944024,139859,SH,SOLE,139859,0,0
2510,TRUSTMARK CORP,COM,898402102,100240,4613,SH,OTR,0,4613,0
2511,TRUSTMARK CORP,COM,898402102,406699,18716,SH,SOLE,18716,0,0
2512,TTEC HLDGS INC,COM,89854H102,2465,94,SH,OTR,0,94,0
2513,TTEC HLDGS INC,COM,89854H102,223421,8521,SH,SOLE,8521,0,0
2514,TWILIO INC,CL A,90138F102,22732467,388390,SH,SOLE,388390,0,0
2515,TWIST BIOSCIENCE CORP,COM,90184D100,4052263,200013,SH,SOLE,200013,0,0
2516,TWO HBRS INVT CORP,COM,90187B804,50325,3801,SH,OTR,0,3801,0
2517,TWO HBRS INVT CORP,COM,90187B804,11097411,838173,SH,SOLE,838173,0,0
2518,U S PHYSICAL THERAPY,COM,90337L108,278584,3037,SH,SOLE,3037,0,0
2519,U S SILICA HLDGS INC,COM,90346E103,46529,3314,SH,OTR,0,3314,0
2520,U S SILICA HLDGS INC,COM,90346E103,1049658,74762,SH,SOLE,74762,0,0
2521,UBER TECHNOLOGIES INC,COM,90353T100,1425690,31000,SH,SOLE,31000,0,0
2522,UBER TECHNOLOGIES INC,COM,90353T100,67069654,1458353,SH,SOLE,1458353,0,0
2523,UBIQUITI INC,COM,90353W103,2322330,15983,SH,SOLE,15983,0,0
2524,UDEMY INC,COM,902685106,62292,6557,SH,SOLE,6557,0,0
2525,UDEMY INC,COM,902685106,101327,10666,SH,OTR,0,10666,0
2526,UFP INDUSTRIES INC,COM,90278Q108,12140134,118556,SH,SOLE,118556,0,0
2527,UGI CORP NEW,COM,902681105,77671,3377,SH,SOLE,3377,0,0
2528,UGI CORP NEW,COM,902681105,312248,13576,SH,OTR,0,13576,0
2529,UIPATH INC,CL A,90364P105,7342620,429142,SH,SOLE,429142,0,0
2530,ULTA BEAUTY INC,COM,90384S303,611957,1532,SH,OTR,0,1532,0
2531,ULTA BEAUTY INC,COM,90384S303,1228708,3076,SH,SOLE,3076,0,0
2532,ULTA BEAUTY INC,COM,90384S303,6590925,16500,SH,SOLE,16500,0,0
2533,ULTA BEAUTY INC,COM,90384S303,6990375,17500,SH,SOLE,17500,0,0
2534,ULTRA CLEAN HLDGS INC,COM,90385V107,504,17,SH,OTR,0,17,0
2535,ULTRA CLEAN HLDGS INC,COM,90385V107,773675,26076,SH,SOLE,26076,0,0
2536,UMH PPTYS INC,COM,903002103,2159,154,SH,OTR,0,154,0
2537,UMH PPTYS INC,COM,903002103,7467052,532600,SH,SOLE,532600,0,0
2538,UNDER ARMOUR INC,CL A,904311107,14339865,2093411,SH,SOLE,2093411,0,0
2539,UNDER ARMOUR INC,CL C,904311206,1552854,243394,SH,SOLE,243394,0,0
2540,UNIFIRST CORP MASS,COM,904708104,2247582,13788,SH,SOLE,13788,0,0
2541,UNION PAC CORP,COM,907818108,2036,10,SH,OTR,0,10,0
2542,UNION PAC CORP,COM,907818108,21381150,105000,SH,SOLE,105000,0,0
2543,UNION PAC CORP,COM,907818108,56018613,275100,SH,SOLE,275100,0,0
2544,UNION PAC CORP,COM,907818108,440789716,2164660,SH,SOLE,2164660,0,0
2545,UNITED AIRLS HLDGS INC,COM,910047109,29948,708,SH,OTR,0,708,0
2546,UNITED AIRLS HLDGS INC,COM,910047109,130162853,3077136,SH,SOLE,3077136,0,0
2547,UNITED BANKSHARES INC WEST V,COM,909907107,132680,4809,SH,OTR,0,4809,0
2548,UNITED BANKSHARES INC WEST V,COM,909907107,3812221,138174,SH,SOLE,138174,0,0
2549,UNITED MICROELECTRONICS CORP,SPON ADR NEW,910873405,3967720,562000,SH,SOLE,562000,0,0
2550,UNITED NAT FOODS INC,COM,911163103,1045328,73927,SH,SOLE,73927,0,0
2551,UNITED PARCEL SERVICE INC,CL B,911312106,524035,3362,SH,SOLE,3362,0,0
2552,UNITED PARCEL SERVICE INC,CL B,911312106,971070,6230,SH,OTR,0,6230,0
2553,UNITED RENTALS INC,COM,911363109,341430,768,SH,SOLE,768,0,0
2554,UNITED RENTALS INC,COM,911363109,11114250,25000,SH,SOLE,25000,0,0
2555,UNITED RENTALS INC,COM,911363109,11114250,25000,SH,SOLE,25000,0,0
2556,UNITED STATES STL CORP,NOTE  5.000%11/0,912909AT5,37021275,15000000,PRN,SOLE,15000000,0,0
2557,UNITED STATES STL CORP NEW,COM,912909108,19488000,600000,SH,SOLE,600000,0,0
2558,UNITED STATES STL CORP NEW,COM,912909108,45289300,1394375,SH,SOLE,1394375,0,0
2559,UNITED THERAPEUTICS CORP DEL,COM,91307C102,18191118,80538,SH,SOLE,80538,0,0
2560,UNITEDHEALTH GROUP INC,COM,91324P102,756789,1501,SH,OTR,0,1501,0
2561,UNITEDHEALTH GROUP INC,COM,91324P102,80109237,158887,SH,SOLE,158887,0,0
2562,UNITEDHEALTH GROUP INC,COM,91324P102,83544283,165700,SH,SOLE,165700,0,0
2563,UNITEDHEALTH GROUP INC,COM,91324P102,90048334,178600,SH,SOLE,178600,0,0
2564,UNITI GROUP INC,COM,91325V108,705989,149574,SH,SOLE,149574,0,0
2565,UNIVERSAL CORP VA,COM,913456109,455482,9648,SH,SOLE,9648,0,0
2566,UNIVERSAL DISPLAY CORP,COM,91347P105,785,5,SH,OTR,0,5,0
2567,UNIVERSAL DISPLAY CORP,COM,91347P105,20718441,131973,SH,SOLE,131973,0,0
2568,UNIVERSAL HLTH SVCS INC,CL B,913903100,220153,1751,SH,OTR,0,1751,0
2569,UNUM GROUP,COM,91529Y106,632780,12864,SH,OTR,0,12864,0
2570,UNUM GROUP,COM,91529Y106,2121073,43120,SH,SOLE,43120,0,0
2571,UP FINTECH HLDG LTD,SPONSORED ADS,91531W106,171592,33514,SH,SOLE,33514,0,0
2572,UPBOUND GROUP INC,COM,76009N100,4522843,153577,SH,SOLE,153577,0,0
2573,UPHEALTH INC,*W EXP 06/08/202,91532B119,5657,471384,SH,SOLE,471384,0,0
2574,UPSTART HLDGS INC,COM,91680M107,32050,1123,SH,SOLE,1123,0,0
2575,UPSTART HLDGS INC,COM,91680M107,212081,7431,SH,OTR,0,7431,0
2576,UPWORK INC,COM,91688F104,29172,2568,SH,OTR,0,2568,0
2577,UPWORK INC,COM,91688F104,517130,45522,SH,SOLE,45522,0,0
2578,URBAN EDGE PPTYS,COM,91704F104,209184,13708,SH,OTR,0,13708,0
2579,URBAN EDGE PPTYS,COM,91704F104,38868365,2547075,SH,SOLE,2547075,0,0
2580,URBAN OUTFITTERS INC,COM,917047102,50484573,1544343,SH,SOLE,1544343,0,0
2581,UR-ENERGY INC,COM,91688R108,22732,14761,SH,SOLE,14761,0,0
2582,US FOODS HLDG CORP,COM,912008109,57525,1449,SH,SOLE,1449,0,0
2583,US FOODS HLDG CORP,COM,912008109,175236,4414,SH,OTR,0,4414,0
2584,V F CORP,COM,918204108,79904,4522,SH,SOLE,4522,0,0
2585,V F CORP,COM,918204108,142014,8037,SH,OTR,0,8037,0
2586,VAALCO ENERGY INC,COM NEW,91851C201,109166,24867,SH,SOLE,24867,0,0
2587,VACASA INC,CLASS A COM,91854V107,850658,1844846,SH,SOLE,1844846,0,0
2588,VALARIS LTD,CL A,G9460G101,4309251,57472,SH,SOLE,57472,0,0
2589,VALE S A,SPONSORED ADS,91912E105,37105766,2769087,SH,SOLE,2769087,0,0
2590,VALERO ENERGY CORP,COM,91913Y100,341379,2409,SH,OTR,0,2409,0
2591,VALERO ENERGY CORP,COM,91913Y100,481814,3400,SH,SOLE,3400,0,0
2592,VALERO ENERGY CORP,COM,91913Y100,768210,5421,SH,SOLE,5421,0,0
2593,VALLEY NATL BANCORP,COM,919794107,11674787,1363877,SH,SOLE,1363877,0,0
2594,VALMONT INDS INC,COM,920253101,1130909,4708,SH,SOLE,4708,0,0
2595,VANDA PHARMACEUTICALS INC,COM,921659108,23682,5482,SH,OTR,0,5482,0
2596,VANDA PHARMACEUTICALS INC,COM,921659108,655219,151671,SH,SOLE,151671,0,0
2597,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,5659388,210308,SH,SOLE,210308,0,0
2598,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,943308,29268,SH,SOLE,29268,0,0
2599,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,26457690,182492,SH,SOLE,182492,0,0
2600,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,1345500,50000,SH,SOLE,50000,0,0
2601,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,8626310,59500,SH,SOLE,59500,0,0
2602,VANECK ETF TRUST,GOLD MINERS ETF,92189F106,12806469,475900,SH,SOLE,475900,0,0
2603,VANECK ETF TRUST,SEMICONDUCTR ETF,92189F676,11279444,77800,SH,SOLE,77800,0,0
2604,VANECK ETF TRUST,JUNIOR GOLD MINE,92189F791,2417250,75000,SH,SOLE,75000,0,0
2605,VANGUARD BD INDEX FDS,TOTAL BND MRKT,921937835,4907767,70332,SH,SOLE,70332,0,0
2606,VANGUARD INDEX FDS,REAL ESTATE ETF,922908553,11750452,155306,SH,SOLE,155306,0,0
2607,VANGUARD INDEX FDS,SMALL CP ETF,922908751,72470153,383298,SH,SOLE,383298,0,0
2608,VANGUARD INTL EQUITY INDEX F,FTSE EMR MKT ETF,922042858,15684000,400000,SH,SOLE,400000,0,0
2609,VARONIS SYS INC,COM,922280102,18507,606,SH,OTR,0,606,0
2610,VARONIS SYS INC,COM,922280102,7220786,236437,SH,SOLE,236437,0,0
2611,VEECO INSTRS INC DEL,COM,922417100,11413,406,SH,OTR,0,406,0
2612,VEECO INSTRS INC DEL,COM,922417100,494483,17591,SH,SOLE,17591,0,0
2613,VEEVA SYS INC,CL A COM,922475108,390421,1919,SH,SOLE,1919,0,0
2614,VEEVA SYS INC,CL A COM,922475108,46284875,227500,SH,SOLE,227500,0,0
2615,VENTAS INC,COM,92276F100,1129210,26803,SH,OTR,0,26803,0
2616,VENTAS INC,COM,92276F100,17447423,414133,SH,SOLE,414133,0,0
2617,VENTYX BIOSCIENCES INC,COM,92332V107,7541654,217151,SH,SOLE,217151,0,0
2618,VERACYTE INC,COM,92337F107,1853,83,SH,OTR,0,83,0
2619,VERACYTE INC,COM,92337F107,2279781,102095,SH,SOLE,102095,0,0
2620,VERADIGM INC,COM,01988P108,100035,7613,SH,OTR,0,7613,0
2621,VERADIGM INC,COM,01988P108,4958852,377386,SH,SOLE,377386,0,0
2622,VERICEL CORP,COM,92346J108,29431,878,SH,OTR,0,878,0
2623,VERICEL CORP,COM,92346J108,445715,13297,SH,SOLE,13297,0,0
2624,VERINT SYS INC,COM,92343X100,20139,876,SH,OTR,0,876,0
2625,VERINT SYS INC,COM,92343X100,690528,30036,SH,SOLE,30036,0,0
2626,VERIS RESIDENTIAL INC,COM,554489104,156173,9465,SH,OTR,0,9465,0
2627,VERIS RESIDENTIAL INC,COM,554489104,16710342,1012748,SH,SOLE,1012748,0,0
2628,VERISIGN INC,COM,92343E102,75341,372,SH,OTR,0,372,0
2629,VERISIGN INC,COM,92343E102,33337653,164606,SH,SOLE,164606,0,0
2630,VERISK ANALYTICS INC,COM,92345Y106,561306,2376,SH,OTR,0,2376,0
2631,VERISK ANALYTICS INC,COM,92345Y106,29002476,122767,SH,SOLE,122767,0,0
2632,VERITEX HLDGS INC,COM,923451108,3787,211,SH,OTR,0,211,0
2633,VERITEX HLDGS INC,COM,923451108,288008,16045,SH,SOLE,16045,0,0
2634,VERIZON COMMUNICATIONS INC,COM,92343V104,90489,2792,SH,OTR,0,2792,0
2635,VERIZON COMMUNICATIONS INC,COM,92343V104,862106,26600,SH,SOLE,26600,0,0
2636,VERIZON COMMUNICATIONS INC,COM,92343V104,1092217,33700,SH,SOLE,33700,0,0
2637,VERIZON COMMUNICATIONS INC,COM,92343V104,48124572,1484868,SH,SOLE,1484868,0,0
2638,VERMILION ENERGY INC,COM,923725105,976134,66767,SH,SOLE,66767,0,0
2639,VERONA PHARMA PLC,SPONSORED ADS,925050106,163391,10024,SH,SOLE,10024,0,0
2640,VERTEX ENERGY INC,COM,92534K107,590711,132744,SH,SOLE,132744,0,0
2641,VERTEX PHARMACEUTICALS INC,COM,92532F100,143617,413,SH,OTR,0,413,0
2642,VERTEX PHARMACEUTICALS INC,COM,92532F100,1206658,3470,SH,SOLE,3470,0,0
2643,VERTIV HOLDINGS CO,COM CL A,92537N108,2630821,70721,SH,SOLE,70721,0,0
2644,VIATRIS INC,COM,92556V106,21064904,2136400,SH,SOLE,2136400,0,0
2645,VIATRIS INC,COM,92556V106,25660177,2602452,SH,SOLE,2602452,0,0
2646,VIAVI SOLUTIONS INC,COM,925550105,7403,810,SH,OTR,0,810,0
2647,VIAVI SOLUTIONS INC,COM,925550105,3570011,390592,SH,SOLE,390592,0,0
2648,VICI PPTYS INC,COM,925652109,109416,3760,SH,OTR,0,3760,0
2649,VICI PPTYS INC,COM,925652109,105675981,3631477,SH,SOLE,3631477,0,0
2650,VICTORIAS SECRET AND CO,COMMON STOCK,926400102,61783,3704,SH,OTR,0,3704,0
2651,VICTORIAS SECRET AND CO,COMMON STOCK,926400102,10598505,635402,SH,SOLE,635402,0,0
2652,VICTORY CAP HLDGS INC,COM CL A,92645B103,901080,27027,SH,SOLE,27027,0,0
2653,VIKING THERAPEUTICS INC,COM,92686J106,11512800,1040000,SH,SOLE,1040000,0,0
2654,VIKING THERAPEUTICS INC,COM,92686J106,23489422,2121899,SH,SOLE,2121899,0,0
2655,VIPER ENERGY PARTNERS LP,COM UNT RP INT,92763M105,6003763,215343,SH,SOLE,215343,0,0
2656,VIR BIOTECHNOLOGY INC,COM,92764N102,2207609,235604,SH,SOLE,235604,0,0
2657,VIRGIN GALACTIC HOLDINGS INC,COM,92766K106,110345,61303,SH,SOLE,61303,0,0
2658,VIRIDIAN THERAPEUTICS INC,COM,92790C104,214284,13969,SH,SOLE,13969,0,0
2659,VIRTUS INVT PARTNERS INC,COM,92828Q109,897442,4443,SH,SOLE,4443,0,0
2660,VISA INC,COM CL A,92826C839,25738119,111900,SH,SOLE,111900,0,0
2661,VISA INC,COM CL A,92826C839,27309317,118731,SH,SOLE,118731,0,0
2662,VISA INC,COM CL A,92826C839,87725814,381400,SH,SOLE,381400,0,0
2663,VISHAY INTERTECHNOLOGY INC,COM,928298108,5855426,236870,SH,SOLE,236870,0,0
2664,VISHAY PRECISION GROUP INC,COM,92835K103,265987,7921,SH,SOLE,7921,0,0
2665,VISTA OUTDOOR INC,COM,928377100,5646165,170476,SH,SOLE,170476,0,0
2666,VISTEON CORP,COM NEW,92839U206,33304417,241214,SH,SOLE,241214,0,0
2667,VITAL ENERGY INC,COM,516806205,16392294,295783,SH,SOLE,295783,0,0
2668,VIVID SEATS INC,COM CL A,92854T100,5451,849,SH,OTR,0,849,0
2669,VIVID SEATS INC,COM CL A,92854T100,748964,116661,SH,SOLE,116661,0,0
2670,VIZIO HLDG CORP,CL A COM,92858V101,66927,12371,SH,OTR,0,12371,0
2671,VMWARE INC,CL A COM,928563402,91630592,550400,SH,SOLE,550400,0,0
2672,VMWARE INC,CL A COM,928563402,366007112,2198505,SH,SOLE,2198505,0,0
2673,VNET GROUP INC,SPONSORED ADS A,90138A103,4270487,1364373,SH,SOLE,1364373,0,0
2674,VODAFONE GROUP PLC NEW,SPONSORED ADR,92857W308,982479,103637,SH,SOLE,103637,0,0
2675,VONTIER CORPORATION,COM,928881101,267303,8645,SH,OTR,0,8645,0
2676,VULCAN MATLS CO,COM,929160109,11852311,58669,SH,SOLE,58669,0,0
2677,W & T OFFSHORE INC,COM,92922P106,1018486,232531,SH,SOLE,232531,0,0
2678,WABASH NATL CORP,COM,929566107,53666,2541,SH,OTR,0,2541,0
2679,WABASH NATL CORP,COM,929566107,620611,29385,SH,SOLE,29385,0,0
2680,WABTEC,COM,929740108,39173035,368618,SH,SOLE,368618,0,0
2681,WAFD INC,COM,938824109,658972,25721,SH,SOLE,25721,0,0
2682,WALGREENS BOOTS ALLIANCE INC,COM,931427108,1790320,80500,SH,SOLE,80500,0,0
2683,WALGREENS BOOTS ALLIANCE INC,COM,931427108,12009600,540000,SH,SOLE,540000,0,0
2684,WALKER & DUNLOP INC,COM,93148P102,29188792,393168,SH,SOLE,393168,0,0
2685,WALMART INC,COM,931142103,1098079,6866,SH,OTR,0,6866,0
2686,WALMART INC,COM,931142103,3150621,19700,SH,SOLE,19700,0,0
2687,WALMART INC,COM,931142103,7164864,44800,SH,SOLE,44800,0,0
